,Unnamed: 0,date,day,movieNm,profit,profitPerc,profitAcc,audiCnt,audiAcc,scrnCnt,showCnt,rainfall,temperature
1084,4,2013-07-17,wed,더 웹툰: 예고살인,67537000,0.03,8064029570,9895,1131475,162,474,18.5,24.2
1085,5,2013-07-17,wed,은밀하게 위대하게,18282500,0.01,48613581913,2822,6945823,82,170,18.5,24.2
1086,6,2013-07-17,wed,론 레인저,16181000,0.01,2736865000,2566,385673,89,179,18.5,24.2
1087,7,2013-07-17,wed,사이드 이펙트,16232500,0.01,252352000,2527,36159,110,207,18.5,24.2
1088,8,2013-07-17,wed,터보,11436000,0.01,15674000,1417,1743,6,7,18.5,24.2
1089,9,2013-07-17,wed,마스터,9335500,0,101665500,1349,13660,35,65,18.5,24.2
1090,0,2013-07-18,thur,레드: 더 레전드,878807500,0.3,888196500,131462,132799,497,2289,26.5,25.1
1091,1,2013-07-18,thur,감시자들,659445500,0.23,28567375501,98279,3998659,580,2788,26.5,25.1
1092,2,2013-07-18,thur,미스터 고,533580000,0.19,1367561000,76068,190546,835,3909,26.5,25.1
1093,3,2013-07-18,thur,퍼시픽 림,529854000,0.18,14088618512,68228,1760936,514,2300,26.5,25.1
1094,4,2013-07-18,thur,월드 워 Z,129114000,0.05,36992994500,19205,5015624,261,798,26.5,25.1
1095,5,2013-07-18,thur,토니 스토리: 깡통제국의 비밀,39315000,0.01,55390000,6502,8778,188,249,26.5,25.1
1096,6,2013-07-18,thur,더 웹툰: 예고살인,36465000,0.01,8100494570,5458,1136933,104,239,26.5,25.1
1097,7,2013-07-18,thur,터보,14208000,0.01,29882000,1776,3519,9,9,26.5,25.1
1098,8,2013-07-18,thur,마스터,9166500,0,110832000,1301,14961,36,62,26.5,25.1
1099,9,2013-07-18,thur,까밀 리와인드,7117000,0,15548500,1078,2252,23,41,26.5,25.1
1100,0,2013-07-19,fri,레드: 더 레전드,1263661077,0.31,2151857577,176052,308851,595,2817,NaN,26.8
1101,1,2013-07-19,fri,감시자들,970451089,0.24,29537826590,135775,4134434,606,2980,NaN,26.8
1102,2,2013-07-19,fri,미스터 고,745180000,0.18,2112741000,102027,292573,788,3636,NaN,26.8
1103,3,2013-07-19,fri,퍼시픽 림,723920000,0.18,14812538512,87572,1848508,517,2373,NaN,26.8
1104,4,2013-07-19,fri,월드 워 Z,218939000,0.05,37211933500,31239,5046863,265,840,NaN,26.8
1105,5,2013-07-19,fri,더 웹툰: 예고살인,72345500,0.02,8172840070,10628,1147561,121,270,NaN,26.8
1106,6,2013-07-19,fri,토니 스토리: 깡통제국의 비밀,31696000,0.01,87086000,5292,14070,200,286,NaN,26.8
1107,7,2013-07-19,fri,마스터,9692000,0,120524000,1237,16198,36,60,NaN,26.8
1108,8,2013-07-19,fri,까밀 리와인드,7284500,0,22833000,1001,3253,24,46,NaN,26.8
1109,9,2013-07-19,fri,은밀하게 위대하게,6718500,0,48625254913,973,6947578,34,55,NaN,26.8
1110,0,2013-07-20,sat,레드: 더 레전드,2444442061,0.3,4596299638,328856,637707,727,3457,1.0,27.0
1111,1,2013-07-20,sat,감시자들,1737593089,0.21,31275419679,234527,4368961,623,3089,1.0,27.0
1112,2,2013-07-20,sat,미스터 고,1629663500,0.2,3742404500,223920,516493,720,3332,1.0,27.0
1113,3,2013-07-20,sat,퍼시픽 림,1468637000,0.18,16281175512,177874,2026382,492,2270,1.0,27.0
1114,4,2013-07-20,sat,월드 워 Z,316595500,0.04,37528529000,43894,5090757,246,759,1.0,27.0
1115,5,2013-07-20,sat,터보,209666000,0.03,241204000,30204,33907,220,383,1.0,27.0
1116,6,2013-07-20,sat,토니 스토리: 깡통제국의 비밀,95882500,0.01,182968500,14634,28704,257,484,1.0,27.0
1117,7,2013-07-20,sat,더 웹툰: 예고살인,78504500,0.01,8251344570,11143,1158704,106,237,1.0,27.0
1118,8,2013-07-20,sat,마스터,16061000,0,136585000,1955,18153,37,63,1.0,27.0
1119,9,2013-07-20,sat,은밀하게 위대하게,10864500,0,48636119413,1522,6949100,28,45,1.0,27.0
1120,0,2013-07-21,sun,레드: 더 레전드,2424798000,0.32,7021097638,327414,965121,739,3418,0.5,26.8
1121,1,2013-07-21,sun,미스터 고,1556803000,0.2,5299207500,214478,730971,714,3150,0.5,26.8
1122,2,2013-07-21,sun,감시자들,1516671000,0.2,32792090679,206019,4574980,612,2960,0.5,26.8
1123,3,2013-07-21,sun,퍼시픽 림,1306192000,0.17,17587367512,160257,2186639,496,2207,0.5,26.8
1124,4,2013-07-21,sun,월드 워 Z,288405000,0.04,37816934000,40243,5131000,254,745,0.5,26.8
1125,5,2013-07-21,sun,터보,272396000,0.04,513600000,39224,73131,224,391,0.5,26.8
1126,6,2013-07-21,sun,토니 스토리: 깡통제국의 비밀,98173500,0.01,281142000,14668,43372,252,469,0.5,26.8
1127,7,2013-07-21,sun,더 웹툰: 예고살인,75204500,0.01,8326549070,10561,1169265,109,238,0.5,26.8
1128,8,2013-07-21,sun,마스터,14444000,0,151029000,1779,19932,36,61,0.5,26.8
1129,9,2013-07-21,sun,은밀하게 위대하게,11304500,0,48647423913,1640,6950740,29,45,0.5,26.8
1130,0,2013-07-22,mon,레드: 더 레전드,1059986000,0.41,8081083638,154913,1120034,621,3385,84.5,26.4
1131,1,2013-07-22,mon,감시자들,531777000,0.21,33323867679,78161,4653141,556,2857,84.5,26.4
1132,2,2013-07-22,mon,미스터 고,360832000,0.14,5660039500,52390,783361,633,2892,84.5,26.4
1133,3,2013-07-22,mon,퍼시픽 림,363583000,0.14,17950950512,46033,2232672,442,2125,84.5,26.4
1134,4,2013-07-22,mon,월드 워 Z,118920500,0.05,37935854500,17629,5148629,263,851,84.5,26.4
1135,5,2013-07-22,mon,더 웹툰: 예고살인,42618000,0.02,8369167070,6351,1175616,120,317,84.5,26.4
1136,6,2013-07-22,mon,토니 스토리: 깡통제국의 비밀,26139500,0.01,307281500,4260,47632,204,324,84.5,26.4
1137,7,2013-07-22,mon,설국열차,18918000,0.01,21030000,2686,2977,12,12,84.5,26.4
1138,8,2013-07-22,mon,은밀하게 위대하게,5790500,0,48653214413,937,6951677,34,60,84.5,26.4
1139,9,2013-07-22,mon,까밀 리와인드,6583500,0,47037500,896,6426,25,43,84.5,26.4
1140,0,2013-07-23,fri,레드: 더 레전드,1013487500,0.4,9094571138,148829,1268863,635,3384,56.5,25.7
1141,1,2013-07-23,fri,감시자들,505579000,0.2,33829446679,74709,4727850,563,2832,56.5,25.7
1142,2,2013-07-23,fri,미스터 고,354930500,0.14,6014970000,51981,835342,637,2816,56.5,25.7
1143,3,2013-07-23,fri,퍼시픽 림,322656500,0.13,18273607012,41244,2273916,453,2128,56.5,25.7
1144,4,2013-07-23,fri,월드 워 Z,109305000,0.04,38045159500,16279,5164908,261,848,56.5,25.7
1145,5,2013-07-23,fri,토니 스토리: 깡통제국의 비밀,35416500,0.01,342698000,6146,53778,217,345,56.5,25.7
1146,6,2013-07-23,fri,더 웹툰: 예고살인,41079500,0.02,8410246570,6122,1181738,124,318,56.5,25.7
1147,7,2013-07-23,fri,설국열차,31384000,0.01,52414000,3923,6900,18,18,56.5,25.7
1148,8,2013-07-23,fri,더 테러 라이브,15435000,0.01,19999000,2223,2875,10,11,56.5,25.7
1149,9,2013-07-23,fri,더 울버린,20076000,0.01,20076000,1673,1673,8,8,56.5,25.7
1150,0,2013-07-24,wed,레드: 더 레전드,903084500,0.35,9997655638,133290,1402153,651,3198,11.5,24.7
1151,1,2013-07-24,wed,감시자들,459606500,0.18,34289053179,68083,4795933,566,2571,11.5,24.7
1152,2,2013-07-24,wed,더 울버린,398210500,0.16,418286500,55952,57625,596,1652,11.5,24.7
1153,3,2013-07-24,wed,미스터 고,303461000,0.12,6318431000,45399,880741,608,2270,11.5,24.7
1154,4,2013-07-24,wed,퍼시픽 림,273657000,0.11,18547264012,34595,2308511,437,1790,11.5,24.7
1155,5,2013-07-24,wed,월드 워 Z,86215000,0.03,38131374500,13042,5177950,247,712,11.5,24.7
1156,6,2013-07-24,wed,토니 스토리: 깡통제국의 비밀,39002500,0.02,381700500,6753,60531,214,357,11.5,24.7
1157,7,2013-07-24,wed,더 웹툰: 예고살인,31756500,0.01,8442003070,4823,1186561,105,255,11.5,24.7
1158,8,2013-07-24,wed,에픽 : 숲속의 전설,9297000,0,21315000,1003,2491,4,4,11.5,24.7
1159,9,2013-07-24,wed,마스터,6663000,0,170029000,929,22534,32,56,11.5,24.7
1160,0,2013-07-25,thur,더 울버린,966698000,0.3,1384984500,138359,195984,694,3372,0.0,26.0
1161,1,2013-07-25,thur,레드: 더 레전드,804506500,0.25,10802162138,118391,1520544,600,2923,0.0,26.0
1162,2,2013-07-25,thur,감시자들,428968000,0.13,34718021179,63213,4859146,431,2030,0.0,26.0
1163,3,2013-07-25,thur,터보,419327500,0.13,934138500,63108,136447,456,1220,0.0,26.0
1164,4,2013-07-25,thur,미스터 고,248912000,0.08,6567343000,38181,918922,394,1601,0.0,26.0
1165,5,2013-07-25,thur,퍼시픽 림,176080500,0.06,18723344512,23286,2331797,331,1155,0.0,26.0
1166,6,2013-07-25,thur,극장판 도라에몽: 진구의 비밀도구 박물관,53079500,0.02,66603500,8445,10377,225,391,0.0,26.0
1167,7,2013-07-25,thur,월드 워 Z,52031500,0.02,38183406000,7716,5185666,144,337,0.0,26.0
1168,8,2013-07-25,thur,마지막 4중주,11951000,0,13062500,1672,1806,29,61,0.0,26.0
1169,9,2013-07-25,thur,더 웹툰: 예고살인,10715000,0,8452718070,1595,1188156,43,87,0.0,26.0
1170,0,2013-07-26,fri,레드: 더 레전드,1076593196,0.28,11878755334,148552,1669096,599,3029,NaN,26.5
1171,1,2013-07-26,fri,더 울버린,1014226000,0.26,2399210500,138457,334441,699,3395,NaN,26.5
1172,2,2013-07-26,fri,감시자들,564552500,0.15,35282573679,78143,4937289,439,2090,NaN,26.5
1173,3,2013-07-26,fri,터보,463815000,0.12,1397953500,68623,205070,506,1394,NaN,26.5
1174,4,2013-07-26,fri,미스터 고,325827500,0.08,6893170500,48776,967698,400,1642,NaN,26.5
1175,5,2013-07-26,fri,퍼시픽 림,230666500,0.06,18954011012,28599,2360396,328,1153,NaN,26.5
1176,6,2013-07-26,fri,월드 워 Z,67078000,0.02,38250484000,9372,5195038,142,344,NaN,26.5
1177,7,2013-07-26,fri,극장판 도라에몽: 진구의 비밀도구 박물관,44309500,0.01,110913000,6969,17346,227,403,NaN,26.5
1178,8,2013-07-26,fri,마지막 4중주,16744000,0,29806500,2134,3940,29,64,NaN,26.5
1179,9,2013-07-26,fri,더 웹툰: 예고살인,13610500,0,8466328570,1924,1190080,44,89,NaN,26.5
1180,0,2013-07-27,sat,레드: 더 레전드,1995011136,0.26,13873766470,265282,1934378,666,3181,0.2,26.2
1181,1,2013-07-27,sat,더 울버린,1775800500,0.23,4175011000,235964,570405,707,3340,0.2,26.2
1182,2,2013-07-27,sat,터보,1128028000,0.15,2525981500,157363,362433,620,1894,0.2,26.2
1183,3,2013-07-27,sat,감시자들,1021471000,0.13,36304044679,137540,5074829,454,1990,0.2,26.2
1184,4,2013-07-27,sat,미스터 고,574077500,0.07,7467248000,82971,1050669,415,1503,0.2,26.2
1185,5,2013-07-27,sat,더 테러 라이브,431212000,0.06,459190000,56712,60930,311,506,0.2,26.2
1186,6,2013-07-27,sat,퍼시픽 림,438514500,0.06,19392525512,51515,2411911,336,1045,0.2,26.2
1187,7,2013-07-27,sat,극장판 도라에몽: 진구의 비밀도구 박물관,119416500,0.02,230329500,18352,35698,235,460,0.2,26.2
1188,8,2013-07-27,sat,월드 워 Z,95211500,0.01,38345695500,12854,5207892,130,287,0.2,26.2
1189,9,2013-07-27,sat,마지막 4중주,27720500,0,57527000,3419,7359,29,58,0.2,26.2
1190,0,2013-07-28,sun,레드: 더 레전드,1894002500,0.25,15767768970,253546,2187924,656,3104,11.0,25.3
1191,1,2013-07-28,sun,더 울버린,1532625500,0.2,5707636500,206342,776747,670,3116,11.0,25.3
1192,2,2013-07-28,sun,터보,1299148500,0.17,3825130000,178566,540999,634,1932,11.0,25.3
1193,3,2013-07-28,sun,감시자들,947858500,0.13,37251903179,128488,5203317,461,1959,11.0,25.3
1194,4,2013-07-28,sun,미스터 고,568447000,0.08,8035695000,81049,1131718,428,1490,11.0,25.3
1195,5,2013-07-28,sun,더 테러 라이브,511208000,0.07,970398000,65710,126640,314,520,11.0,25.3
1196,6,2013-07-28,sun,퍼시픽 림,383518000,0.05,19776043512,46314,2458225,333,1021,11.0,25.3
1197,7,2013-07-28,sun,극장판 도라에몽: 진구의 비밀도구 박물관,133833000,0.02,364162500,20400,56098,239,463,11.0,25.3
1198,8,2013-07-28,sun,월드 워 Z,79986500,0.01,38425682000,10933,5218825,129,277,11.0,25.3
1199,9,2013-07-28,sun,마지막 4중주,23611000,0,81138000,2944,10303,27,55,11.0,25.3
1200,0,2013-07-29,mon,레드: 더 레전드,971934000,0.26,16739702970,139530,2327454,615,3078,3.5,26.5
1201,1,2013-07-29,mon,터보,820311000,0.22,4645441000,120684,661683,519,1611,3.5,26.5
1202,2,2013-07-29,mon,더 울버린,597027500,0.16,6304664000,85363,862110,637,3042,3.5,26.5
1203,3,2013-07-29,mon,감시자들,557389000,0.15,37809292179,80470,5283787,444,2097,3.5,26.5
1204,4,2013-07-29,mon,미스터 고,326443500,0.09,8362138500,49567,1181285,405,1606,3.5,26.5
1205,5,2013-07-29,mon,퍼시픽 림,201401500,0.05,19977445012,25822,2484047,322,1110,3.5,26.5
1206,6,2013-07-29,mon,극장판 도라에몽: 진구의 비밀도구 박물관,83708500,0.02,447871000,13313,69411,224,427,3.5,26.5
1207,7,2013-07-29,mon,월드 워 Z,63373500,0.02,38489055500,9110,5227935,144,342,3.5,26.5
1208,8,2013-07-29,mon,설국열차,53262000,0.01,111756000,8403,16067,11,34,3.5,26.5
1209,9,2013-07-29,mon,마지막 4중주,17185000,0.01,98323000,2388,12691,28,58,3.5,26.5
1210,0,2013-07-30,fri,레드: 더 레전드,898167000,0.25,17637869970,129852,2457306,623,3094,9.5,26.3
1211,1,2013-07-30,fri,터보,841121500,0.23,5486562500,126098,787781,560,1714,9.5,26.3
1212,2,2013-07-30,fri,감시자들,547063500,0.15,38356355679,79808,5363595,443,2095,9.5,26.3
1213,3,2013-07-30,fri,더 울버린,513241500,0.14,6817905500,73857,935967,641,2983,9.5,26.3
1214,4,2013-07-30,fri,미스터 고,335326500,0.09,8697465000,51378,1232663,397,1609,9.5,26.3
1215,5,2013-07-30,fri,퍼시픽 림,195896500,0.05,20173341512,25250,2509297,320,1101,9.5,26.3
1216,6,2013-07-30,fri,극장판 도라에몽: 진구의 비밀도구 박물관,93753000,0.03,541624000,15029,84440,231,442,9.5,26.3
1217,7,2013-07-30,fri,월드 워 Z,63545000,0.02,38552600500,9184,5237119,148,350,9.5,26.3
1218,8,2013-07-30,fri,마지막 4중주,19842500,0.01,118165500,2760,15451,28,65,9.5,26.3
1219,9,2013-07-30,fri,더 웹툰: 예고살인,9803500,0,8517927570,1484,1197377,44,86,9.5,26.3
1220,0,2013-07-31,wed,설국열차,2877306500,0.45,2993597500,418460,435146,849,4395,8.5,26.4
1221,1,2013-07-31,wed,더 테러 라이브,1475326500,0.23,2449825500,215832,343088,674,4016,8.5,26.4
1222,2,2013-07-31,wed,터보,795977000,0.12,6282539500,119749,907530,456,1315,8.5,26.4
1223,3,2013-07-31,wed,레드: 더 레전드,369415000,0.06,18007284970,53964,2511270,377,1490,8.5,26.4
1224,4,2013-07-31,wed,개구쟁이 스머프 2,326596000,0.05,338564000,50431,51983,346,887,8.5,26.4
1225,5,2013-07-31,wed,더 울버린,150112000,0.02,6968017500,22092,958059,322,940,8.5,26.4
1226,6,2013-07-31,wed,감시자들,145612000,0.02,38501967679,21485,5385080,263,716,8.5,26.4
1227,7,2013-07-31,wed,미스터 고,100154000,0.02,8797619000,15655,1248318,165,338,8.5,26.4
1228,8,2013-07-31,wed,극장판 도라에몽: 진구의 비밀도구 박물관,38493000,0.01,580117000,6259,90699,103,135,8.5,26.4
1229,9,2013-07-31,wed,퍼시픽 림,40925500,0.01,20214267012,4230,2513527,55,128,8.5,26.4
1230,0,2013-08-01,thur,설국열차,4150674000,0.49,7144271500,601029,1036175,936,4765,NaN,28.0
1231,1,2013-08-01,thur,더 테러 라이브,2063996000,0.24,4513821500,298099,641187,692,4155,NaN,28.0
1232,2,2013-08-01,thur,터보,806948500,0.1,7089488000,120166,1027696,478,1412,NaN,28.0
1233,3,2013-08-01,thur,개구쟁이 스머프 2,596053000,0.07,934617000,92058,144041,377,1001,NaN,28.0
1234,4,2013-08-01,thur,레드: 더 레전드,362611000,0.04,18369895970,52168,2563438,362,1363,NaN,28.0
1235,5,2013-08-01,thur,감시자들,135406500,0.02,38637374179,19586,5404666,243,611,NaN,28.0
1236,6,2013-08-01,thur,더 울버린,129300500,0.02,7097318000,18704,976763,279,759,NaN,28.0
1237,7,2013-08-01,thur,미스터 고,83363500,0.01,8880982500,12966,1261284,133,268,NaN,28.0
1238,8,2013-08-01,thur,극장판 도라에몽: 진구의 비밀도구 박물관,30604000,0,610721000,4833,95532,77,96,NaN,28.0
1239,9,2013-08-01,thur,슈퍼히어로,21626000,0,29765500,3282,4611,74,109,NaN,28.0
1240,0,2013-08-02,fri,설국열차,4624176000,0.49,11768447500,629024,1665199,1013,5102,7.5,27.4
1241,1,2013-08-02,fri,더 테러 라이브,2428483360,0.26,6942304860,332635,973822,715,4078,7.5,27.4
1242,2,2013-08-02,fri,터보,827408500,0.09,7916896500,120060,1147756,515,1513,7.5,27.4
1243,3,2013-08-02,fri,개구쟁이 스머프 2,626536500,0.07,1561153500,93999,238040,429,1119,7.5,27.4
1244,4,2013-08-02,fri,레드: 더 레전드,434670500,0.05,18804566470,59037,2622475,367,1333,7.5,27.4
1245,5,2013-08-02,fri,감시자들,145532500,0.02,38782906679,19892,5424558,214,534,7.5,27.4
1246,6,2013-08-02,fri,더 울버린,134041500,0.01,7231359500,18386,995149,259,637,7.5,27.4
1247,7,2013-08-02,fri,미스터 고,89089000,0.01,8970071500,13383,1274667,144,284,7.5,27.4
1248,8,2013-08-02,fri,극장판 도라에몽: 진구의 비밀도구 박물관,32554500,0,643275500,4965,100497,79,101,7.5,27.4
1249,9,2013-08-02,fri,퍼시픽 림,47884000,0.01,20295655512,4505,2521263,41,93,7.5,27.4
1250,0,2013-08-03,sat,설국열차,6266868500,0.51,18035316000,848001,2513200,1103,5577,0.1,28.9
1251,1,2013-08-03,sat,더 테러 라이브,3265375857,0.27,10207680717,443909,1417731,724,4081,0.1,28.9
1252,2,2013-08-03,sat,터보,877436000,0.07,8794332500,123991,1271747,502,1534,0.1,28.9
1253,3,2013-08-03,sat,개구쟁이 스머프 2,703661500,0.06,2264815000,103551,341591,478,1265,0.1,28.9
1254,4,2013-08-03,sat,레드: 더 레전드,560358500,0.05,19364924970,75583,2698058,381,1230,0.1,28.9
1255,5,2013-08-03,sat,더 울버린,150261500,0.01,7381621000,20508,1015657,230,499,0.1,28.9
1256,6,2013-08-03,sat,감시자들,145195500,0.01,38928102179,19767,5444325,203,445,0.1,28.9
1257,7,2013-08-03,sat,미스터 고,108471500,0.01,9078543000,15638,1290305,145,285,0.1,28.9
1258,8,2013-08-03,sat,퍼시픽 림,68744500,0.01,20364400012,6456,2527719,44,101,0.1,28.9
1259,9,2013-08-03,sat,극장판 도라에몽: 진구의 비밀도구 박물관,33954500,0,677230000,5207,105704,78,101,0.1,28.9
1260,0,2013-08-04,sun,설국열차,5843063000,0.51,23878379000,790669,3303869,1128,5561,4.5,28.3
1261,1,2013-08-04,sun,더 테러 라이브,3115122500,0.27,13322803217,423111,1840842,743,4046,4.5,28.3
1262,2,2013-08-04,sun,터보,809450500,0.07,9603783000,112651,1384398,493,1460,4.5,28.3
1263,3,2013-08-04,sun,개구쟁이 스머프 2,672041000,0.06,2936856000,98006,439597,476,1235,4.5,28.3
1264,4,2013-08-04,sun,레드: 더 레전드,450646000,0.04,19815570970,61083,2759141,377,1166,4.5,28.3
1265,5,2013-08-04,sun,더 울버린,113686500,0.01,7495307500,15646,1031303,220,463,4.5,28.3
1266,6,2013-08-04,sun,감시자들,113142000,0.01,39041244179,15446,5459771,189,418,4.5,28.3
1267,7,2013-08-04,sun,미스터 고,88512000,0.01,9167055000,12945,1303250,136,269,4.5,28.3
1268,8,2013-08-04,sun,극장판 도라에몽: 진구의 비밀도구 박물관,34267000,0,711497000,5194,110898,80,102,4.5,28.3
1269,9,2013-08-04,sun,퍼시픽 림,44684000,0,20409084012,4154,2531873,41,93,4.5,28.3
1270,0,2013-08-05,mon,설국열차,3233167500,0.53,27111546500,466951,3770820,1040,5316,7.0,27.7
1271,1,2013-08-05,mon,더 테러 라이브,1713178500,0.28,15035981717,248513,2089355,725,4034,7.0,27.7
1272,2,2013-08-05,mon,터보,360385500,0.06,9964168500,53814,1438212,422,1302,7.0,27.7
1273,3,2013-08-05,mon,개구쟁이 스머프 2,313272000,0.05,3250128000,48943,488540,419,1168,7.0,27.7
1274,4,2013-08-05,mon,레드: 더 레전드,203771500,0.03,20019342470,29530,2788671,355,1160,7.0,27.7
1275,5,2013-08-05,mon,감시자들,57280000,0.01,39098524179,8364,5468135,200,461,7.0,27.7
1276,6,2013-08-05,mon,더 울버린,49895500,0.01,7545203000,7262,1038565,216,487,7.0,27.7
1277,7,2013-08-05,mon,미스터 고,41297500,0.01,9208352500,6341,1309591,133,268,7.0,27.7
1278,8,2013-08-05,mon,마지막 4중주,16739500,0,241803500,2331,31685,32,74,7.0,27.7
1279,9,2013-08-05,mon,퍼시픽 림,24213000,0,20433297012,2293,2534166,43,90,7.0,27.7
1280,0,2013-08-06,fri,설국열차,2687285000,0.49,29798831500,390444,4161264,1049,5334,45.0,26.4
1281,1,2013-08-06,fri,더 테러 라이브,1602208000,0.29,16638189717,234048,2323403,735,4049,45.0,26.4
1282,2,2013-08-06,fri,터보,361967500,0.07,10326136000,55169,1493381,427,1284,45.0,26.4
1283,3,2013-08-06,fri,개구쟁이 스머프 2,325734500,0.06,3575862500,51741,540281,417,1119,45.0,26.4
1284,4,2013-08-06,fri,레드: 더 레전드,182737500,0.03,20202079970,26871,2815542,363,1143,45.0,26.4
1285,5,2013-08-06,fri,감시자들,52421000,0.01,39150945179,7695,5475830,198,445,45.0,26.4
1286,6,2013-08-06,fri,더 울버린,44856000,0.01,7590059000,6575,1045140,215,466,45.0,26.4
1287,7,2013-08-06,fri,미스터 고,40127000,0.01,9248479500,6149,1315740,136,259,45.0,26.4
1288,8,2013-08-06,fri,숨바꼭질,33665000,0.01,75007000,4533,10389,14,14,45.0,26.4
1289,9,2013-08-06,fri,극장판 도라에몽: 진구의 비밀도구 박물관,16562500,0,741772500,2746,115891,70,91,45.0,26.4
1290,0,2013-08-07,wed,설국열차,2498488000,0.47,32297319500,362424,4523688,1037,5296,NaN,28.7
1291,1,2013-08-07,wed,더 테러 라이브,1567920000,0.3,18206109717,228680,2552083,750,4154,NaN,28.7
