,Unnamed: 0,rank,mname,director,provider,date,country,n_scrn,money,guest,genre,rating,grade,actor
1285,1285,"1,286",더 씽,매티스 반 헤이닌겐 주니어,(주)싸이더스,2012-06-14,미국,174,367519589,50839,공포(호러),15세이상관람가,7.88,메리 엘리자베스 윈스티드|에릭 크리스찬 올슨|조엘 에저튼|율리히 톰센|
1286,1286,"1,287",윈드 리버,테일러 쉐리던,(주)유로커뮤니케이션,2017-09-14,미국,330,391358700,50783,액션,15세이상관람가,8.5,엘리자베스 올슨|제레미 레너|
1287,1287,"1,288",브루클린,존 크로울리,이십세기폭스코리아(주),2016-04-21,미국,40,410850100,50768,드라마,12세이상관람가,8.08,시얼샤 로넌|도널 글리슨|에모리 코헨|
1288,1288,"1,289",포레스트: 죽음의 숲,제이슨 자다,유니버설픽쳐스인터내셔널 코리아(유),2016-03-30,미국,312,391633862,50631,공포(호러),12세이상관람가,5.1,나탈리 도머|테일러 키니|오자와 유키요시|이오인 맥큰|스테파니 보그트|
1289,1289,"1,290",더 테너 리리코 스핀토,김상만,"(주)박수엔터테인먼트,(주)모인그룹",2014-12-31,한국,185,391554441,50514,드라마,12세이상관람가,8.16,유지태|차예련|이세야 유스케|
1292,1292,"1,293",다이빙벨,"이상호,안해룡",(주)시네마달,2014-10-23,한국,20,348485500,50288,다큐멘터리,15세이상관람가,6.41,이종인|
1293,1293,"1,294","제자, 옥한흠",김상철,(주)씨타마운틴픽쳐스,2014-10-30,한국,25,366587200,50274,다큐멘터리,전체관람가,9.11,권오중|성유리|옥한흠|김영순|하용조|
1294,1294,"1,295",비밀,"박은경,이동하",CGV아트하우스,2015-10-15,한국,305,369339300,50196,미스터리,15세이상관람가,4.85,성동일|손호준|김유정|
1295,1295,"1,296",인시디어스,제임스 완,(주)쇼박스,2012-09-13,미국,178,357783500,50163,공포(호러),15세이상관람가,7.22,로즈 번|패트릭 윌슨|린 샤예|타이 심킨스|바바라 허쉬|다니엘 비서티|
1296,1296,"1,297",내가 잠들기 전에,로완 조페,(주)영화사 진진,2014-10-30,영국,197,390872600,50098,미스터리,청소년관람불가,7.25,니콜 키드먼|마크 스트롱|콜린 퍼스|
1297,1297,"1,298",언더더씨,에반 트라멜,(주)팝엔터테인먼트,2017-06-22,미국,163,382413600,49958,애니메이션,전체관람가,7.22,김연우|황창영|김경희|이현|
1298,1298,"1,299",레드라이트,로드리고 코르테스,씨제이이앤엠(주),2012-08-23,스페인,197,355743500,49925,미스터리,15세이상관람가,7.17,로버트 드 니로|킬리언 머피|시고니 위버|
1299,1299,"1,300",마음이 외치고 싶어해,나가이 타츠유키,스튜디오 프로그레시브 인큐베이터,2016-03-30,일본,122,405746600,49813,애니메이션,12세이상관람가,8.37,미나세 이노리|우치야마 코우키|아마미야 소라|호소야 요시마사|후지와라 케이지|요시다 요|
1300,1300,"1,301",살인소설,김진묵,"(주)스톰픽쳐스코리아,(주)페퍼민트앤컴퍼니",2018-04-25,한국,434,392609200,49685,스릴러,15세이상관람가,7.14,에단 호크|
1301,1301,"1,302","가장 따뜻한 색, 블루",압델라티프 케시시,판씨네마(주),2014-01-16,프랑스,39,380280200,49374,드라마,청소년관람불가,8.82,레아 세이두|아델 에그자르코풀로스|
1302,1302,"1,303",에곤 쉴레: 욕망이 그린 그림,디에터 버너,(주)티캐스트,2016-12-22,오스트리아 ,50,392999100,48985,드라마,청소년관람불가,7.93,노아 자베드라|발레리 파흐너|
1303,1303,"1,304",미스 사이공 : 25주년 특별 공연,브렛 설리반,유니버설픽쳐스인터내셔널 코리아(유),2016-11-24,미국,100,945326500,48931,공연,15세이상관람가,9.19,알리스태어 브래머|에바 노블자다|존 존 브라이언스|홍광호|
1304,1304,"1,305",스트레이트 아웃 오브 컴턴,F. 게리 그레이,유니버설픽쳐스인터내셔널 코리아(유),2015-09-10,미국,185,412749800,48844,드라마,청소년관람불가,8.83,오셔 잭슨 주니어|코리 호킨스|제이슨 밋첼|
1305,1305,"1,306",어네스트와 셀레스틴,"스테판 오비에,뱅상 파타,벤자민 레너",씨너스엔터테인먼트(주),2014-02-20,프랑스,202,328922100,48710,애니메이션,전체관람가,9.06,램버트 윌슨|포레스트 휘태커|매켄지 포이|
1308,1308,"1,309",저지드레드 3D,피트 트래비스,롯데쇼핑㈜롯데엔터테인먼트,2012-12-06,영국,184,365262000,48341,SF,청소년관람불가,7.35,칼 어번|올리비아 썰비|제이슨 코프|레나 헤디|
1309,1309,"1,310",데자뷰,고경민,씨네그루(주)키다리이엔티,2018-05-30,한국,536,360882100,48287,미스터리,15세이상관람가,4.8,이천희|남규리|이규한|
1310,1310,"1,311",우리들,윤가은,(주)엣나인필름,2016-06-16,한국,76,358799960,48223,드라마,전체관람가,9.21,최수인|설혜인|이서연|강민준|
1311,1311,"1,312",미스 슬로운,존 매든,(주)메인타이틀픽쳐스,2017-03-29,미국,104,381394300,48051,드라마,15세이상관람가,9.24,제시카 차스테인|
1312,1312,"1,313",목숨 건 연애,송민규,오퍼스픽쳐스,2016-12-14,한국,393,361142800,47684,멜로/로맨스,15세이상관람가,4.32,하지원|천정명|진백림|
1313,1313,"1,314",매기스 플랜,레베카 밀러,오드,2017-01-25,미국,94,382361800,47668,코미디,15세이상관람가,7.91,에단 호크|줄리안 무어|그레타 거윅|
1314,1314,"1,315",온리 더 브레이브,조셉 코신스키,㈜코리아스크린,2018-03-07,미국,301,373727300,47540,드라마,12세이상관람가,9.22,마일즈 텔러|테일러 키취|조슈 브롤린|제프 브리지스|제임스 뱃지 데일|제니퍼 코넬리|
1315,1315,"1,316",머니 몬스터,조디 포스터,유니버설픽쳐스인터내셔널 코리아(유),2016-08-31,미국,151,367961600,47226,스릴러,15세이상관람가,7.74,조지 클루니|잭 오코넬|줄리아 로버츠|케이트리오나 발피|
1316,1316,"1,317",트리플 9,존 힐코트,(주)리틀빅픽쳐스,2016-04-20,미국,329,365164300,47197,범죄,청소년관람불가,8.44,치웨텔 에지오포|케이시 애플렉|케이트 윈슬렛|안소니 마키|아론 폴|클리프톤 콜린스 주니어|노만 리더스|갤 가돗|우디 해럴슨|
1317,1317,"1,318",뜨거운 안녕,남택수,(주)나이너스엔터테인먼트,2013-05-30,한국,172,315291000,47105,드라마,12세이상관람가,8.91,이홍기|마동석|임원희|백진희|
1318,1318,"1,319",잃어버린 도시 Z,제임스 그레이,(주)영화사 빅,2017-09-21,미국,398,362053440,47088,액션,12세이상관람가,7.09,로버트 패틴슨|시에나 밀러|찰리 허냄|톰 홀랜드|
1319,1319,"1,320",비밥바룰라,이성재,씨네그루(주)키다리이엔티,2018-01-24,한국,347,318997200,46819,코미디,12세이상관람가,9.01,박인환|신구|임현식|윤덕용|
1320,1320,"1,321",적인걸2 : 신도해왕의 비밀,서극,씨너스엔터테인먼트(주),2013-10-02,중국,169,328321000,46796,미스터리,12세이상관람가,7.94,조우정|안젤라베이비|김범|풍소봉|임경신|덩차오|유가령|
1321,1321,"1,322",이스케이프,존 에릭 도들,(주)넥스트엔터테인먼트월드(NEW),2015-11-05,미국,264,356672000,46781,액션,15세이상관람가,7.54,오웬 윌슨|피어스 브로스넌|레이크 벨|
1322,1322,"1,323",내 연애의 기억,이권,주식회사 디에스이이디,2014-08-20,한국,182,358863117,46775,멜로/로맨스,청소년관람불가,6.78,강예원|송새벽|
1323,1323,"1,324",엽문3: 최후의 대결,엽위신,씨네그루(주)키다리이엔티,2016-03-10,홍콩,130,391356600,46756,액션,12세이상관람가,8.59,견자단|슝다이린|장진|담요문|마이크 타이슨|
1324,1324,"1,325",크림슨 피크,길예르모 델 토로,유니버설픽쳐스인터내셔널 코리아(유),2015-11-25,미국,255,379765400,46735,판타지,청소년관람불가,7.14,찰리 허냄|제시카 차스테인|톰 히들스턴|미아 와시코브스카|
1326,1326,"1,327",갤럭시 히어로즈: 라쳇 앤 클랭크,케빈 먼로,(주)영화사 빅,2016-08-17,미국,237,336281100,46638,애니메이션,전체관람가,7.95,폴 지아마티|존 굿맨|벨라 손|로사리오 도슨|제임스 아놀드 테일러|데이비드 카에|실베스터 스탤론|브래드 스웨일|이안 제임스 코렛|
1327,1327,"1,328","그래, 가족",마대윤,월트디즈니컴퍼니코리아 유한책임회사,2017-02-15,한국,361,350293300,46623,코미디,12세이상관람가,8.35,이요원|정만식|이솜|정준원|
1328,1328,"1,329",엘리노어 릭비: 그 남자 그 여자,네드 벤슨,(주)이수C&E,2015-04-09,미국,212,375796900,46589,드라마,15세이상관람가,7.65,제임스 맥어보이|제시카 차스테인|
1329,1329,"1,330","스탠바이, 웬디",벤 루윈,판씨네마(주),2018-05-30,미국,346,368424680,46487,드라마,전체관람가,8.84,다코타 패닝|토니 콜렛|
1330,1330,"1,331",마더!,대런 아로노프스키,롯데쇼핑㈜롯데엔터테인먼트,2017-10-19,미국,398,366642382,46469,드라마,청소년관람불가,6.01,제니퍼 로렌스|하비에르 바르뎀|
1331,1331,"1,332",심야식당 2,마츠오카 조지,(주)디스테이션,2017-06-08,일본,235,364773900,46468,드라마,12세이상관람가,7.8,코바야시 카오루|아야타 토시키|마츠시게 유타카|후와 만사쿠|미츠이시 켄|
1332,1332,"1,333",하드코어 헨리,일리야 나이슐러,"㈜코리아스크린,와이드 릴리즈(주)",2016-05-19,미국,239,399211211,46373,액션,청소년관람불가,7.19,샬토 코플리|헤일리 베넷|팀 로스|
1334,1334,"1,335",베스트 오퍼,쥬세페 토르나토레,(주)박수엔터테인먼트,2014-06-12,이탈리아,175,355182700,46282,미스터리,15세이상관람가,8.64,제프리 러쉬|실비아 획스|짐 스터게스|도날드 서덜랜드|
1336,1336,"1,337",송 원,케이트 베커-플로이랜드,(주)박수엔터테인먼트,2015-04-01,미국,365,343444743,46079,드라마,15세이상관람가,6.27,앤 해서웨이|자니 플린|메리 스틴버겐|벤 로젠필드|
1338,1338,"1,339",무드 인디고,미셸 공드리,(주)프레인글로벌,2014-12-11,프랑스,55,370462100,46010,드라마,15세이상관람가,8.04,로망 뒤리스|오드리 토투|게드 엘마레|
1341,1341,"1,342",족구왕,우문기,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),2014-08-21,한국,58,359688000,45701,코미디,15세이상관람가,8.55,안재홍|황승언|정우식|강봉성|황미영|
1342,1342,"1,343",설계,박창진,(주)팝엔터테인먼트,2014-09-18,한국,257,347188800,45638,스릴러,청소년관람불가,4.65,신은경|오인혜|이기영|강지섭|
1343,1343,"1,344",리틀 프린세스 소피아: 엘레나와 비밀의 아발로 왕국,제이미 미첼,월트디즈니컴퍼니코리아 유한책임회사,2017-04-13,미국,149,317454000,45484,애니메이션,전체관람가,8.69,아리엘 윈터|아미 카레로|제인 폰다|
1344,1344,"1,345",미운오리새끼,곽경택,롯데쇼핑㈜롯데엔터테인먼트,2012-08-30,한국,167,308009500,45454,드라마,15세이상관람가,8.71,김준구|오달수|
1347,1347,"1,348",한 번 더 해피엔딩,마크 로렌스,(주)팝엔터테인먼트,2015-04-08,미국,231,348096551,45166,멜로/로맨스,15세이상관람가,8.36,휴 그랜트|마리사 토메이|앨리슨 제니|
1349,1349,"1,350",내가 죽기 전에 가장 듣고 싶은 말,마크 펠링톤,"(주)메인타이틀픽쳐스,주식회사 키위컴퍼니",2017-07-19,미국,154,328678600,44839,코미디,12세이상관람가,8.39,셜리 맥클레인|아만다 사이프리드|앤쥴 리 딕슨|
1351,1351,"1,352",댄서,스티븐 캔터,(주)엣나인필름,2017-04-13,영국,43,361971049,44750,다큐멘터리,15세이상관람가,9.12,세르게이 폴루닌|
1352,1352,"1,353",킹메이커,조지 클루니,(주)시너지하우스 (시너지),2012-04-19,미국,95,340466000,44689,드라마,15세이상관람가,8.11,라이언 고슬링|조지 클루니|
1354,1354,"1,355",케빈에 대하여,린 램지,(주)티캐스트,2012-07-26,영국,17,352965000,44649,드라마,청소년관람불가,8.38,틸다 스윈튼|에즈라 밀러|존 C. 라일리|
1355,1355,"1,356",저스티스,로저 도널드슨,(주)쇼박스,2012-03-15,미국,142,329594500,44546,액션,청소년관람불가,7.07,니콜라스 케이지|가이 피어스|재뉴어리 존스|
1359,1359,"1,360",프랑켄위니,팀 버튼,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2012-10-11,미국,226,365356000,43978,애니메이션,12세이상관람가,8.2,위노나 라이더|캐서린 오하라|찰리 타핸|
1360,1360,"1,361",성실한 나라의 앨리스,안국진,CGV아트하우스,2015-08-13,한국,69,349482500,43964,드라마,청소년관람불가,8.42,이정현|
1362,1362,"1,363",범죄의 여왕,"이요섭,김태곤","(주)콘텐츠판다,TCO(주)더콘텐츠온",2016-08-25,한국,270,343663400,43823,스릴러,15세이상관람가,8.56,박지영|조복래|
1364,1364,"1,365",우리별 일호와 얼룩소,장형윤,(주)인디플러그,2014-02-20,한국,209,288773500,43674,애니메이션,전체관람가,6.81,정유미|유아인|
1365,1365,"1,366",울브스,데이비드 헤이터,(주)프레인글로벌,2014-11-13,미국,291,313204669,43613,판타지,15세이상관람가,5.72,제이슨 모모아|루카스 틸|메릿 패터슨|
1366,1366,"1,367",산상수훈,유영의,"이언픽쳐스,(주)그란",2017-12-07,한국,71,315444500,43608,드라마,전체관람가,6.57,백서빈|
1367,1367,"1,368",약장수,조치언,"(주)대명문화공장,(주)나이너스엔터테인먼트",2015-04-23,한국,282,313238400,43562,드라마,15세이상관람가,8.61,김인권|박철민|이주실|
1372,1372,"1,373",호스트,앤드류 니콜,(주)넥스트엔터테인먼트월드(NEW),2013-04-04,미국,244,298122000,42708,SF,15세이상관람가,7.37,시얼샤 로넌|맥스 아이언스|제이크 아벨|
1373,1373,"1,374",페이트 스테이 나이트 헤븐즈필 제1장 프레시지 플라워,스도 토모노리,(주)박수엔터테인먼트,2017-11-16,일본,172,338294000,42413,애니메이션,15세이상관람가,6.96,스기야마 노리아키|시타야 노리코|카미야 히로시|카와스미 아야코|우에다 카나|
1376,1376,"1,377",피케이: 별에서 온 얼간이,라즈쿠마르 히라니,(주)와우픽쳐스,2015-09-03,인도,184,326677800,42088,코미디,15세이상관람가,9.08,아미르 칸|산제이 더트|아누쉬카 샤르마|
1377,1377,"1,378",천국에 다녀온 소년,랜달 월러스,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2014-06-12,미국,25,300249500,41957,드라마,전체관람가,7.4,그렉 키니어|켈리 라일리|코너 코롬|마고 마틴데일|토마스 헤이든 처치|
1380,1380,"1,381",스니치,릭 로만 워프,(주)마인스 엔터테인먼트,2013-05-09,미국,153,286388500,41242,액션,15세이상관람가,8.45,드웨인 존슨|수잔 서랜든|나딘 벨라즈퀘즈|존 번탈|
1382,1382,"1,383",레이디버그,장성,(주)삼지애니메이션,2017-02-22,한국,172,310291500,41041,애니메이션,전체관람가,5.99,여민정|남도형|홍시호|
1383,1383,"1,384",잔예 - 살아서는 안되는 방,나카무라 요시히로,(주)넥스트엔터테인먼트월드(NEW),2016-07-07,일본,287,336004700,41023,공포(호러),15세이상관람가,6.78,다케우치 유코|하시모토 아이|
1384,1384,"1,385",더 포리너,마틴 캠벨,"(주)더블앤조이픽쳐스,TCO(주)더콘텐츠온",2018-02-07,영국,156,328887800,40882,액션,15세이상관람가,7.67,성룡|피어스 브로스넌|
1387,1387,"1,388",예감은 틀리지 않는다,리테쉬 바트라,CGV아트하우스,2017-08-10,영국,85,317605400,40750,드라마,15세이상관람가,7.47,짐 브로드벤트|샬롯 램플링|빌리 하울|프레야 메이버|
1388,1388,"1,389",데모닉,윌 캐논,(주)와우픽쳐스,2015-06-25,미국,146,308839100,40519,공포(호러),15세이상관람가,5.72,마리아 벨로|프랭크 그릴로|코디 혼|
