,filmoNames,peopleCd,peopleNm,repRoleNm,guest,movie_num,guest_rate,Tot_averageN,Tot_medianN,Tot_average0.3,Tot_median
1085,"홀리 모터스|미스터 론리|폴라X |퐁네프의 연인들|나쁜 피|소년, 소녀를 만나다 |도쿄!",10015148,레오스 카락스,감독,17348,1,17348,-0.405729955,-0.039964344,0.494270045,2.960035656
1086,아인|막이 오른다|소림소녀|우동|썸머 타임 머신 블루스|교섭인 마시타 마사요시|춤추는 대수사선 2|사토라레|스페이스 트래블러|춤추는 대수사선,10026447,모토히로 카츠유키,감독,17287,1,17287,-0.405751345,-0.039985734,0.494248655,2.960014266
1087,로마의 휴일|어떤살인,20195674,안용훈,감독,17190,1,17190,-0.405785358,-0.040019748,0.494214642,2.959980252
1088,질투의 역사|길|기다리다 미쳐|순애,10062136,정인봉,감독,17014,1,17014,-0.405847074,-0.040081463,0.494152926,2.959918537
1089,하늘이 보내준 딸,20127812,비자이,감독,16875,1,16875,-0.405895815,-0.040130204,0.494104185,2.959869796
1090,주문은 토끼입니까?? ~디어 마이 시스터~,20292996,하시모토 히로유키,감독,16655,1,16655,-0.405972959,-0.040207348,0.494027041,2.959792652
1091,7년-그들이 없는 언론,20235147,김진혁,감독,16577,1,16577,-0.40600031,-0.0402347,0.49399969,2.9597653
1092,오드토머스|지.아이.조 : 전쟁의 서막|반 헬싱|미이라2|미이라|딥라이징|정글북 |죽음의 항로-그레이건맨|허클베리 핀의 모험,10039430,스티븐 소머즈,감독,16555,1,16555,-0.406008024,-0.040242414,0.493991976,2.959757586
1093,치어 댄스|내 이야기!!|꽃의 그림자,10000261,카와이 하야토,감독,16467,1,16467,-0.406038882,-0.040273272,0.493961118,2.959726728
1094,바르다가 사랑한 얼굴들|섬 엘리스|제3회 가톨릭영화제 초이스 단편 ,20261690,제이알,감독,16466,1,16466,-0.406039233,-0.040273622,0.493960767,2.959726378
1095,"바르다가 사랑한 얼굴들|아녜스의 해변|시네바르다포토|이삭 줍는 사람들과 나...2년 후|영혼의 창|이삭줍는 사람들과 나|시몽 시네마의 101일 밤|낭트의 자코|아무도 모르게|아녜스 V에 의한 제인 B|방랑자|벽, 벽들|노래하는 여자, 노래하지 않는 여자|다게레오타입|라이온의 사랑|창조물들|행복|5시부터 7시까지의 클레오|라 푸앵트 쿠르트로의 여행|오페라 무페 거리",10041121,아녜스 바르다,감독,16466,1,16466,-0.406039233,-0.040273622,0.493960767,2.959726378
1096,리틀 폭스,20237946,갈수영,감독,16204,1,16204,-0.406131104,-0.040365494,0.493868896,2.959634506
1097,좋아하게 되는 그 순간을 ~고백실행위원회~|예전부터 계속 좋아했어 ~고백실행위원회~,20242786,야나기자와 테츠야,감독,16187,1,16187,-0.406137065,-0.040371455,0.493862935,2.959628545
1098,베이트|컷,10078924,킴블 렌달,감독,16091,1,16091,-0.406170728,-0.040405118,0.493829272,2.959594882
1099,스파이 게임|나니아 연대기: 새벽 출정호의 항해|어메이징 그레이스|이너프|에니그마|007 언리미티드|넬|브링크 |붉은 사슴비|정글 속의 고릴라|가짜 의사 대소동|사랑의 시련|고르키 파크,10023278,마이클 앱티드,감독,15986,1,15986,-0.406207547,-0.040441937,0.493792453,2.959558063
1100,십계: 구원의 길,10042028,알렉상드르 아반치니,감독,15974,1,15974,-0.406211755,-0.040446145,0.493788245,2.959553855
1101,아기돼지 3형제와 쿵푸랜드|아기돼지 3형제와 매직램프,20273669,유위,감독,15885,1,15885,-0.406242963,-0.040477353,0.493757037,2.959522647
1102,어바웃 리키|록의 거장 - 닐 영의 여정 |레이첼 결혼하다|맨츄리안 캔디데이트|어그라너미스트|찰리의 진실|비러브드|필라델피아 |양들의 침묵|스탑 메이킹 센스,10065318,조나단 드미,감독,15867,1,15867,-0.406249275,-0.040483665,0.493750725,2.959516335
1103,로코왕국의 전설: 엘프킹을 찾아서,10091645,위성준,감독,15846,1,15846,-0.406256639,-0.040491028,0.493743361,2.959508972
1104,웨스턴 리벤지,10077869,크리스티안 레브링,감독,15671,1,15671,-0.406318003,-0.040552393,0.493681997,2.959447607
1105,라이프|모스트 원티드 맨|아메리칸|컨트롤,10043967,안톤 코르빈,감독,15654,1,15654,-0.406323965,-0.040558354,0.493676035,2.959441646
1106,토니스토리2: 고철왕국의 친구들,10023973,마커스 하먼,감독,15539,1,15539,-0.40636429,-0.04059868,0.49363571,2.95940132
1107,토니스토리2: 고철왕국의 친구들|토니 스토리: 깡통제국의 비밀|문빔베어: 달을 사랑한 작은 곰,20172322,토마스 보덴스타인,감독,15539,1,15539,-0.40636429,-0.04059868,0.49363571,2.95940132
1108,아메리칸 파이: 19금 동창회|해롤드와 쿠마 2,10088619,헤이든 쉬로스버그,감독,15431,1,15431,-0.406402161,-0.04063655,0.493597839,2.95936345
1109,아메리칸 파이: 19금 동창회|해롤드와 쿠마 2,10068584,존 허위츠,감독,15431,1,15431,-0.406402161,-0.04063655,0.493597839,2.95936345
1110,슈퍼소닉|기억속에 퍼즐|관타나모로 가는 길,10025346,매트 화이트크로스,감독,15074,1,15074,-0.406527345,-0.040761734,0.493472655,2.959238266
1111,뷰티풀 라이|라자르 선생님|콩고라마,10086405,필리프 팔라도,감독,15050,1,15050,-0.40653576,-0.04077015,0.49346424,2.95922985
1112,그들이 진심으로 엮을 때|고양이를 빌려드립니다|토일렛|안경|카모메 식당|요시노 이발관,10050076,오기가미 나오코,감독,14983,1,14983,-0.406559254,-0.040793644,0.493440746,2.959206356
1113,버진 스노우|카붐|스마일리 페이스|미스테리어스 스킨|키싱 투나잇|어디에도 없는 영화,10002938,그렉 아라키,감독,14964,1,14964,-0.406565917,-0.040800306,0.493434083,2.959199694
1114,로즈|드림 하우스|브라더스|겟 리치 오어 다이 트라인|천사의 아이들|더 복서 |아버지의 이름으로 |나의 왼발,10070943,짐 쉐리단,감독,14955,1,14955,-0.406569073,-0.040803462,0.493430927,2.959196538
1115,하나와 미소시루,20232496,아쿠네 토모아키,감독,14925,1,14925,-0.406579592,-0.040813982,0.493420408,2.959186018
1116,토이 가디언즈,10070481,황연,감독,14857,1,14857,-0.406603437,-0.040837826,0.493396563,2.959162174
1117,토이 가디언즈,10069970,신우,감독,14857,1,14857,-0.406603437,-0.040837826,0.493396563,2.959162174
1118,나쁜놈은 죽는다 무삭제 특별판|나쁜놈은 죽는다,20216987,손호,감독,14767,1,14767,-0.406634996,-0.040869385,0.493365004,2.959130615
1119,데드폴|카운터페이터|아나토미 2|신이 버린 특공대|아나토미|상속자,10038709,스테판 루조비츠키,감독,14744,1,14744,-0.406643061,-0.04087745,0.493356939,2.95912255
1120,피노키오의 모험|리멤버,20138721,안나 저스티스,감독,14557,1,14557,-0.406708633,-0.040943023,0.493291367,2.959056977
1121,엘리펀트 송|스트릿하트|엘도라도,10071434,찰스 비네임,감독,14488,1,14488,-0.406732828,-0.040967218,0.493267172,2.959032782
1122,무수단|군사통제구역 팔이공지대|삼인삼색 - 동거동락,10002140,구모,감독,14386,1,14386,-0.406768595,-0.041002985,0.493231405,2.958997015
1123,리틀 보이,20216746,알레한드로 몬테베르드,감독,14343,1,14343,-0.406783673,-0.041018063,0.493216327,2.958981937
1124,공범|터치 오브 라이트,10071589,장영치,감독,14323,1,14323,-0.406790687,-0.041025076,0.493209313,2.958974924
1125,브링 홈: 아버지의 땅|앨리프,20113066,텐진 체탄 초클리,감독,14289,1,14289,-0.406802609,-0.041036999,0.493197391,2.958963001
1126,라스트 홈|불법 카센터,10013833,라민 바흐러니,감독,14241,1,14241,-0.40681944,-0.04105383,0.49318056,2.95894617
1127,개구리왕국 2,10037485,펭 페이,감독,14236,1,14236,-0.406821194,-0.041055583,0.493178806,2.958944417
1128,"중2라도 괜찮아|한강블루스|프랑스 영화처럼|덫: 치명적인 유혹|아티스트 봉만대|아티스트 봉만대 무삭제편|섹스, 거짓말 그리고 비디오 테이프|불꽃처럼 나비처럼|신데렐라|맛있는 섹스 그리고 사랑|연어|아름다운 파도와 바다|귀공녀|이천년|양양",10031639,봉만대,감독,14188,1,14188,-0.406838025,-0.041072415,0.493161975,2.958927585
1129,아노말리사,20233286,듀크 존슨,감독,14153,1,14153,-0.406850298,-0.041084688,0.493149702,2.958915312
1130,"아노말리사|시네도키, 뉴욕",10071296,찰리 카우프만,감독,14153,1,14153,-0.406850298,-0.041084688,0.493149702,2.958915312
1131,해피 어게인,20301109,커트 보엘커,감독,14134,1,14134,-0.40685696,-0.04109135,0.49314304,2.95890865
1132,테레즈 라캥,10071323,찰리 스트레이턴,감독,14063,1,14063,-0.406881857,-0.041116247,0.493118143,2.958883753
1133,자객 섭은낭|빨간 풍선|쓰리 타임즈|카페 뤼미에르|밀레니엄 맘보|샹하이의 꽃|남국재견 |희몽인생|비정성시|나일의 딸|연연풍진|동년왕사|동동의 여름방학|샌드위치 맨|펑꾸이에서 온 소년|고향의 푸른 잔디|바람이 춤춘다|귀여운 여인,10088406,허우 샤오시엔,감독,13938,1,13938,-0.406925689,-0.041160079,0.493074311,2.958839921
1134,네이든,10018151,모건 매튜스,감독,13912,1,13912,-0.406934806,-0.041169196,0.493065194,2.958830804
1135,프로즌 그라운드,20187786,스콧 워커,감독,13853,1,13853,-0.406955495,-0.041189884,0.493044505,2.958810116
1136,펜잔스의 해적|미스터 터너|세상의 모든 계절|해피 고 럭키|베라 드레이크|전부 아니면 무(無)|뒤죽박죽|일하는 여성|비밀과 거짓말 |네이키드 |인생은 달콤해|커다란 희망|어 러닝 점프|AISFF2016 시네마 올드 앤 뉴 + 특별상영 1,10022658,마이크 리,감독,13792,1,13792,-0.406976884,-0.041211274,0.493023116,2.958788726
1137,산이 울다,20231707,래리 양,감독,13791,1,13791,-0.406977235,-0.041211625,0.493022765,2.958788375
1138,헤이츠,20139301,마크 톤데라이,감독,13747,1,13747,-0.406992664,-0.041227054,0.493007336,2.958772946
1139,토니 에드만|나만의 숲,10021391,마렌 아데,감독,13677,1,13677,-0.40701721,-0.0412516,0.49298279,2.9587484
1140,오직 사랑뿐|벨|삶의 한 방식,10049634,엠마 아산테,감독,13580,1,13580,-0.407051223,-0.041285613,0.492948777,2.958714387
1141,해피 홀리데이|슬리핑 딕셔너리,10000326,가이 젠킨,감독,13529,1,13529,-0.407069107,-0.041303497,0.492930893,2.958696503
1142,피막|헬로 스트레인저|포비아 2|포비아,20071065,반종 피산다나쿤,감독,13484,1,13484,-0.407084886,-0.041319276,0.492915114,2.958680724
1143,와와의 학교 가는 날,10082909,펑천,감독,13477,1,13477,-0.407087341,-0.041321731,0.492912659,2.958678269
1144,임을 위한 행진곡,20302749,박기복,감독,13424,1,13424,-0.407105926,-0.041340315,0.492894074,2.958659685
1145,라이즈 오브 더 레전드: 황비홍|나이트폴|곽부성의 살인범,20121141,주현량,감독,13307,1,13307,-0.407146952,-0.041381342,0.492853048,2.958618658
1146,더 보이스|어느 예술가의 마지막 일주일|페르세폴리스,10021485,마르잔 사트라피,감독,13267,1,13267,-0.407160978,-0.041395368,0.492839022,2.958604632
1147,어느 예술가의 마지막 일주일|페르세폴리스,10030436,뱅상 파로노,감독,13267,1,13267,-0.407160978,-0.041395368,0.492839022,2.958604632
1148,파닥파닥|페이퍼 보이,20111031,이대희,감독,13194,1,13194,-0.407186576,-0.041420966,0.492813424,2.958579034
1149,돌아온다|필름시대사랑|미라클 여행기|영화판,20114576,허철,감독,13130,1,13130,-0.407209018,-0.041443408,0.492790982,2.958556592
1150,블랙버드|벌들의 비밀생활|러브 앤 바스켓볼 |키싱 유,10069800,지나 프린스-바이스우드,감독,13130,1,13130,-0.407209018,-0.041443408,0.492790982,2.958556592
1151,48미터|여고생 시집가기,10027791,민백두,감독,13118,1,13118,-0.407213226,-0.041447616,0.492786774,2.958552384
1152,런던 프라이드|심파티코,10025202,매튜 워처스,감독,13035,1,13035,-0.40724233,-0.04147672,0.49275767,2.95852328
1153,온리 유,10087076,장하오,감독,12990,1,12990,-0.40725811,-0.0414925,0.49274189,2.9585075
1154,"을식이는 재수 없어|안녕, 전우치! 도술로봇대결전|안녕, 전우치 스페셜",20214346,김대창,감독,12943,1,12943,-0.407274591,-0.04150898,0.492725409,2.95849102
1155,"용순|용순, 열 여덟 번째 여름|경쟁19 섹션5",20188787,신준,감독,12901,1,12901,-0.407289318,-0.041523708,0.492710682,2.958476292
1156,새 구두를 사야해,20170380,키타가와 에리코,감독,12845,1,12845,-0.407308955,-0.041543345,0.492691045,2.958456655
1157,극장판 프리! ? 타임리스 메들리 - 인연|극장판 프리! ? 타임리스 메들리 - 약속|극장판 프리! - 테이크 유어 마크 -,10076759,카와나미 에이사쿠,감독,12842,1,12842,-0.407310007,-0.041544397,0.492689993,2.958455603
1158,내 슬픈 창녀들의 추억,10088686,헨닝 칼슨,감독,12806,1,12806,-0.40732263,-0.04155702,0.49267737,2.95844298
1159,트윈스터즈,10034475,라이언 미야모토,감독,12804,1,12804,-0.407323332,-0.041557721,0.492676668,2.958442279
1160,아유레디?|하류인생|욕망|체인지,10088237,허원,감독,12767,1,12767,-0.407336306,-0.041570696,0.492663694,2.958429304
1161,"시선|하쿠나 마타타 - 지라니 이야기|나의 사랑, 나의 영화|대한민국 헌법 제1조|천재선언|명자 아끼꼬 쏘냐|내일은 참피온|미쓰코뿔소 미스터코란도|나그네는 길에서도 쉬지 않는다|Y의 체험|이장호의 외인구단|가까이 더 가까이|어우동|무릎과 무릎사이|바보선언|과부춤|일송정 푸른 솔은|미워 미워 미워|열애|그들은 태양을 쏘았다|낮은데로 임하소서|어둠의 자식들|바람불어 좋은 날|그래 그래 오늘은 안녕|너 또한 별이 되어|어제 내린 비|별들의 고향 |마스터 클래스의 산책|영화제국 신필름의 역사",10057180,이장호,감독,12694,1,12694,-0.407361904,-0.041596294,0.492638096,2.958403706
1162,브로큰 시티|브로큰시티 무삭제 특별판|일라이|뉴욕 아이 러브 유|프롬 헬|아메리칸 핌프,10044976,알렌 휴즈,감독,12557,1,12557,-0.407409944,-0.041644333,0.492590056,2.958355667
1163,시인의 사랑|응징자|원더풀 라디오|도쿄택시|불꽃처럼 나비처럼|이브의 유혹 - 키스|마파도2|마지막 밥상|8월의 일요일들|보청기|이빨 두 개|지나갈 어느 날|Bomb! Bomb! Bomb!|정동진독립영화제2013 섹션4,10004904,김양희,감독,12547,1,12547,-0.40741345,-0.04164784,0.49258655,2.95835216
1164,미스터 라잇|토카레브|네온 플래쉬,20173213,파코 카베자스,감독,12465,1,12465,-0.407442204,-0.041676594,0.492557796,2.958323406
1165,"밤의 이야기|아주르와 아스마르|키리쿠, 키리쿠|키리쿠와 마녀|프린스 앤 프린세스",10027231,미셸 오슬로,감독,12249,1,12249,-0.407517945,-0.041752335,0.492482055,2.958247665
1166,일진|미스터 좀비(감독판)|메모리즈|휴가|외도|지렁이|위험한 중독|포장마차|젊은 처제|그리울 련|짓2: 붉은 낙타|어우동: 주인 없는 꽃 무삭제판|어우동: 주인 없는 꽃|연애의 기술|짓|연애의 기술 감독판|전망 좋은 집|전망좋은집:무삭제노출판|미스터좀비,10056145,이수성,감독,12203,1,12203,-0.407534076,-0.041768465,0.492465924,2.958231535
1167,추룡|항마전: 황금룡의 부활|도성풍운 3|도성풍운 2|주윤발의 도성풍운|미래경찰 X|대내밀탐령령구 |제방노천|야만비급|신찰사형|작성 2: 자모천후|쿵푸 허슬 마작왕|흑백전장|성감도시|정장추녀자 2004|절종철금강|용호삼림|발렌타인 데이|사랑은 방울방울|아적야만동학|도협대전|천왕지왕 2000|강간 4 - 최후고양|흑마왕자|분소해|정이건의 영웅|유덕화의 테러리스트|도신불패 |천년금애|도성 3|묘가 천장지구 |이연걸의 탈출|후궁 : 천년금애 무삭제 감독판|도신 2 |구품지마관 |신영웅본색 |적나고양 2|황비홍-철계투오공 |스트리트 파이팅|정전자 2 |의천도룡기 |천검절도|추남자|초류향|녹정기 2 - 신룡교 |카멜레온 |요괴도시|시티 헌터|도성대형|여룡공무 |봉도필승|뇌락정구|도협2|정고전가|흑심귀|주윤발의 미녀사냥|경천12시|무림지존|도전자|천년귀인|의혈쌍웅|지존계상|도협|무림무적 |정전자|지존무상|부귀병단|마비취 |대상해|탈출|폭소무적,10051586,왕정,감독,12135,1,12135,-0.40755792,-0.04179231,0.49244208,2.95820769
